Length of train dataset: 58187166
Length of dev dataset: 19698
Epoch: 2 | Step: 100 | Avg. loss: 29.701
Epoch: 2 | Step: 200 | Avg. loss: 29.676
Epoch: 2 | Step: 300 | Avg. loss: 25.351
Epoch: 2 | Step: 400 | Avg. loss: 19.607
Epoch: 2 | Step: 500 | Avg. loss: 19.857
Epoch: 2 | Step: 600 | Avg. loss: 16.232
Epoch: 2 | Step: 700 | Avg. loss: 15.623
Epoch: 2 | Step: 800 | Avg. loss: 15.025
Epoch: 2 | Step: 900 | Avg. loss: 13.195
Epoch: 2 | Step: 1000 | Avg. loss: 13.321
Epoch: 2 | Step: 1100 | Avg. loss: 10.685
Epoch: 2 | Step: 1200 | Avg. loss: 9.995
Epoch: 2 | Step: 1300 | Avg. loss: 9.614
Epoch: 2 | Step: 1400 | Avg. loss: 7.930
Epoch: 2 | Step: 1500 | Avg. loss: 7.856
Epoch: 2 | Step: 1600 | Avg. loss: 12.190
Epoch: 2 | Step: 1700 | Avg. loss: 14.500
Epoch: 2 | Step: 1800 | Avg. loss: 14.150
Epoch: 2 | Step: 1900 | Avg. loss: 10.683
Epoch: 2 | Step: 2000 | Avg. loss: 10.710
Epoch: 2 | Step: 2100 | Avg. loss: 8.301
Epoch: 2 | Step: 2200 | Avg. loss: 6.193
Epoch: 2 | Step: 2300 | Avg. loss: 6.100
Epoch: 2 | Step: 2400 | Avg. loss: 5.869
Epoch: 2 | Step: 2500 | Avg. loss: 5.703
Epoch: 2 | Step: 2600 | Avg. loss: 6.996
Epoch: 2 | Step: 2700 | Avg. loss: 8.705
Epoch: 2 | Step: 2800 | Avg. loss: 8.738
Epoch: 2 | Step: 2900 | Avg. loss: 5.785
Epoch: 2 | Step: 3000 | Avg. loss: 5.175
Epoch: 2 | Step: 3100 | Avg. loss: 5.189
Epoch: 2 | Step: 3200 | Avg. loss: 5.297
Epoch: 2 | Step: 3300 | Avg. loss: 5.353
Epoch: 2 | Step: 3400 | Avg. loss: 4.882
Epoch: 2 | Step: 3500 | Avg. loss: 4.767
Epoch: 2 | Step: 3600 | Avg. loss: 4.664
Epoch: 2 | Step: 3700 | Avg. loss: 3.886
Epoch: 2 | Step: 3800 | Avg. loss: 3.874
Epoch: 2 | Step: 3900 | Avg. loss: 6.551
Epoch: 2 | Step: 4000 | Avg. loss: 8.175
Epoch: 2 | Step: 4100 | Avg. loss: 8.024
Epoch: 2 | Step: 4200 | Avg. loss: 2.801
Epoch: 2 | Step: 4300 | Avg. loss: 2.773
Epoch: 2 | Step: 4400 | Avg. loss: 2.678
Epoch: 2 | Step: 4500 | Avg. loss: 2.584
Epoch: 2 | Step: 4600 | Avg. loss: 2.614
Epoch: 2 | Step: 4700 | Avg. loss: 6.597
Epoch: 2 | Step: 4800 | Avg. loss: 6.987
Epoch: 2 | Step: 4900 | Avg. loss: 6.356
Epoch: 2 | Step: 5000 | Avg. loss: 5.499
Epoch: 2 | Step: 5100 | Avg. loss: 5.451
Epoch: 2 | Step: 5200 | Avg. loss: 3.420
Epoch: 2 | Step: 5300 | Avg. loss: 2.852
Epoch: 2 | Step: 5400 | Avg. loss: 2.702
Epoch: 2 | Step: 5500 | Avg. loss: 2.289
Epoch: 2 | Step: 5600 | Avg. loss: 2.233
Epoch: 2 | Step: 5700 | Avg. loss: 2.142
Epoch: 2 | Step: 5800 | Avg. loss: 2.223
Epoch: 2 | Step: 5900 | Avg. loss: 2.199
Epoch: 2 | Step: 6000 | Avg. loss: 2.117
Epoch: 2 | Step: 6100 | Avg. loss: 2.105
Epoch: 2 | Step: 6200 | Avg. loss: 2.132
Epoch: 2 | Step: 6300 | Avg. loss: 2.093
Epoch: 2 | Step: 6400 | Avg. loss: 2.065
Epoch: 2 | Step: 6500 | Avg. loss: 2.032
Epoch: 2 | Step: 6600 | Avg. loss: 2.040
Epoch: 2 | Step: 6700 | Avg. loss: 2.047
Epoch: 2 | Step: 6800 | Avg. loss: 2.016
Epoch: 2 | Step: 6900 | Avg. loss: 2.053
Epoch: 2 | Step: 7000 | Avg. loss: 1.980
Epoch: 2 | Step: 7100 | Avg. loss: 1.989
Epoch: 2 | Step: 7200 | Avg. loss: 2.013
Epoch: 2 | Step: 7300 | Avg. loss: 1.954
Epoch: 2 | Step: 7400 | Avg. loss: 1.958
Epoch: 2 | Step: 7500 | Avg. loss: 1.971
Epoch: 2 | Step: 7600 | Avg. loss: 1.944
Epoch: 2 | Step: 7700 | Avg. loss: 1.933
Epoch: 2 | Step: 7800 | Avg. loss: 1.958
Epoch: 2 | Step: 7900 | Avg. loss: 1.973
Epoch: 2 | Step: 8000 | Avg. loss: 1.868
Epoch: 2 | Step: 8100 | Avg. loss: 1.927
Epoch: 2 | Step: 8200 | Avg. loss: 1.931
Epoch: 2 | Step: 8300 | Avg. loss: 1.858
Epoch: 2 | Step: 8400 | Avg. loss: 1.949
Epoch: 2 | Step: 8500 | Avg. loss: 1.881
Epoch: 2 | Step: 8600 | Avg. loss: 1.905
Epoch: 2 | Step: 8700 | Avg. loss: 1.824
Epoch: 2 | Step: 8800 | Avg. loss: 1.799
Epoch: 2 | Step: 8900 | Avg. loss: 1.876
Epoch: 2 | Step: 9000 | Avg. loss: 1.841
Epoch: 2 | Step: 9100 | Avg. loss: 1.847
Epoch: 2 | Step: 9200 | Avg. loss: 1.751
Epoch: 2 | Step: 9300 | Avg. loss: 1.827
Epoch: 2 | Step: 9400 | Avg. loss: 1.844
Epoch: 2 | Step: 9500 | Avg. loss: 1.845
Epoch: 2 | Step: 9600 | Avg. loss: 1.745
Epoch: 2 | Step: 9700 | Avg. loss: 1.778
Epoch: 2 | Step: 9800 | Avg. loss: 1.765
Epoch: 2 | Step: 9900 | Avg. loss: 1.838
Epoch: 2 | Step: 10000 | Avg. loss: 1.816
Epoch: 2 | Step: 10100 | Avg. loss: 1.830
Epoch: 2 | Step: 10200 | Avg. loss: 1.799
Epoch: 2 | Step: 10300 | Avg. loss: 1.751
Epoch: 2 | Step: 10400 | Avg. loss: 1.765
Epoch: 2 | Step: 10500 | Avg. loss: 1.767
Epoch: 2 | Step: 10600 | Avg. loss: 1.751
Epoch: 2 | Step: 10700 | Avg. loss: 1.722
Epoch: 2 | Step: 10800 | Avg. loss: 1.710
Epoch: 2 | Step: 10900 | Avg. loss: 1.696
Epoch: 2 | Step: 11000 | Avg. loss: 1.747
Epoch: 2 | Step: 11100 | Avg. loss: 1.683
Epoch: 2 | Step: 11200 | Avg. loss: 1.687
Epoch: 2 | Step: 11300 | Avg. loss: 1.658
Epoch: 2 | Step: 11400 | Avg. loss: 1.680
Epoch: 2 | Step: 11500 | Avg. loss: 1.623
Epoch: 2 | Step: 11600 | Avg. loss: 1.672
Epoch: 2 | Step: 11700 | Avg. loss: 1.652
Epoch: 2 | Step: 11800 | Avg. loss: 1.629
Epoch: 2 | Step: 11900 | Avg. loss: 1.658
Epoch: 2 | Step: 12000 | Avg. loss: 1.682
Epoch: 2 | Step: 12100 | Avg. loss: 1.620
Epoch: 2 | Step: 12200 | Avg. loss: 1.635
Epoch: 2 | Step: 12300 | Avg. loss: 1.627
Epoch: 2 | Step: 12400 | Avg. loss: 1.634
Epoch: 2 | Step: 12500 | Avg. loss: 1.625
Epoch: 2 | Step: 12600 | Avg. loss: 1.599
Epoch: 2 | Step: 12700 | Avg. loss: 1.565
Epoch: 2 | Step: 12800 | Avg. loss: 1.611
Epoch: 2 | Step: 12900 | Avg. loss: 1.596
Epoch: 2 | Step: 13000 | Avg. loss: 1.566
Epoch: 2 | Step: 13100 | Avg. loss: 1.537
Epoch: 2 | Step: 13200 | Avg. loss: 1.594
Epoch: 2 | Step: 13300 | Avg. loss: 1.540
Epoch: 2 | Step: 13400 | Avg. loss: 1.494
Epoch: 2 | Step: 13500 | Avg. loss: 1.564
Epoch: 2 | Step: 13600 | Avg. loss: 1.517
Epoch: 2 | Step: 13700 | Avg. loss: 1.538
Epoch: 2 | Step: 13800 | Avg. loss: 1.618
Epoch: 2 | Step: 13900 | Avg. loss: 1.586
Epoch: 2 | Step: 14000 | Avg. loss: 1.495
Epoch: 2 | Step: 14100 | Avg. loss: 1.492
Epoch: 2 | Step: 14200 | Avg. loss: 1.467
Epoch: 2 | Step: 14300 | Avg. loss: 1.426
Epoch: 2 | Step: 14400 | Avg. loss: 1.418
Epoch: 2 | Step: 14500 | Avg. loss: 1.418
Epoch: 2 | Step: 14600 | Avg. loss: 1.387
Epoch: 2 | Step: 14700 | Avg. loss: 1.404
Epoch: 2 | Step: 14800 | Avg. loss: 1.446
Epoch: 2 | Step: 14900 | Avg. loss: 1.399
Epoch: 2 | Step: 15000 | Avg. loss: 1.391
Saving model with best test loss of 4.026
Epoch: 2 | Step: 15100 | Avg. loss: 1.362
Epoch: 2 | Step: 15200 | Avg. loss: 1.450
Epoch: 2 | Step: 15300 | Avg. loss: 1.406
Epoch: 2 | Step: 15400 | Avg. loss: 1.296
Epoch: 2 | Step: 15500 | Avg. loss: 1.351
Epoch: 2 | Step: 15600 | Avg. loss: 1.400
Epoch: 2 | Step: 15700 | Avg. loss: 1.351
Epoch: 2 | Step: 15800 | Avg. loss: 1.357
Epoch: 2 | Step: 15900 | Avg. loss: 1.397
Epoch: 2 | Step: 16000 | Avg. loss: 1.311
Epoch: 2 | Step: 16100 | Avg. loss: 1.370
Epoch: 2 | Step: 16200 | Avg. loss: 1.339
Epoch: 2 | Step: 16300 | Avg. loss: 1.394
Epoch: 2 | Step: 16400 | Avg. loss: 1.354
Epoch: 2 | Step: 16500 | Avg. loss: 1.375
Epoch: 2 | Step: 16600 | Avg. loss: 1.361
Epoch: 2 | Step: 16700 | Avg. loss: 1.422
Epoch: 2 | Step: 16800 | Avg. loss: 1.437
Epoch: 2 | Step: 16900 | Avg. loss: 1.439
Epoch: 2 | Step: 17000 | Avg. loss: 1.422
Epoch: 2 | Step: 17100 | Avg. loss: 1.421
Epoch: 2 | Step: 17200 | Avg. loss: 1.354
Epoch: 2 | Step: 17300 | Avg. loss: 1.316
Epoch: 2 | Step: 17400 | Avg. loss: 1.311
Epoch: 2 | Step: 17500 | Avg. loss: 1.298
Epoch: 2 | Step: 17600 | Avg. loss: 1.339
Epoch: 2 | Step: 17700 | Avg. loss: 1.295
Epoch: 2 | Step: 17800 | Avg. loss: 1.299
Epoch: 2 | Step: 17900 | Avg. loss: 1.269
Epoch: 2 | Step: 18000 | Avg. loss: 1.332
Epoch: 2 | Step: 18100 | Avg. loss: 1.296
Epoch: 2 | Step: 18200 | Avg. loss: 1.316
Epoch: 2 | Step: 18300 | Avg. loss: 1.245
Epoch: 2 | Step: 18400 | Avg. loss: 1.290
Epoch: 2 | Step: 18500 | Avg. loss: 1.283
Epoch: 2 | Step: 18600 | Avg. loss: 1.308
Epoch: 2 | Step: 18700 | Avg. loss: 1.297
Epoch: 2 | Step: 18800 | Avg. loss: 1.281
Epoch: 2 | Step: 18900 | Avg. loss: 1.263
Epoch: 2 | Step: 19000 | Avg. loss: 1.262
Epoch: 2 | Step: 19100 | Avg. loss: 1.316
Epoch: 2 | Step: 19200 | Avg. loss: 1.263
Epoch: 2 | Step: 19300 | Avg. loss: 1.274
Epoch: 2 | Step: 19400 | Avg. loss: 1.254
Epoch: 2 | Step: 19500 | Avg. loss: 1.303
Epoch: 2 | Step: 19600 | Avg. loss: 1.273
Epoch: 2 | Step: 19700 | Avg. loss: 1.270
Epoch: 2 | Step: 19800 | Avg. loss: 1.245
Epoch: 2 | Step: 19900 | Avg. loss: 1.226
Epoch: 2 | Step: 20000 | Avg. loss: 1.244
Epoch: 2 | Step: 20100 | Avg. loss: 1.217
Epoch: 2 | Step: 20200 | Avg. loss: 1.195
Epoch: 2 | Step: 20300 | Avg. loss: 1.204
Epoch: 2 | Step: 20400 | Avg. loss: 1.246
Epoch: 2 | Step: 20500 | Avg. loss: 1.187
Epoch: 2 | Step: 20600 | Avg. loss: 1.252
Epoch: 2 | Step: 20700 | Avg. loss: 1.221
Epoch: 2 | Step: 20800 | Avg. loss: 1.176
Epoch: 2 | Step: 20900 | Avg. loss: 1.228
Epoch: 2 | Step: 21000 | Avg. loss: 1.197
Epoch: 2 | Step: 21100 | Avg. loss: 1.228
Epoch: 2 | Step: 21200 | Avg. loss: 1.194
Epoch: 2 | Step: 21300 | Avg. loss: 1.180
Epoch: 2 | Step: 21400 | Avg. loss: 1.179
Epoch: 2 | Step: 21500 | Avg. loss: 1.206
Epoch: 2 | Step: 21600 | Avg. loss: 1.178
Epoch: 2 | Step: 21700 | Avg. loss: 1.139
Epoch: 2 | Step: 21800 | Avg. loss: 1.183
Epoch: 2 | Step: 21900 | Avg. loss: 1.192
Epoch: 2 | Step: 22000 | Avg. loss: 1.181
Epoch: 2 | Step: 22100 | Avg. loss: 1.173
Epoch: 2 | Step: 22200 | Avg. loss: 1.196
Epoch: 2 | Step: 22300 | Avg. loss: 1.166
Epoch: 2 | Step: 22400 | Avg. loss: 1.160
Epoch: 2 | Step: 22500 | Avg. loss: 1.172
Epoch: 2 | Step: 22600 | Avg. loss: 1.114
Epoch: 2 | Step: 22700 | Avg. loss: 1.188
Epoch: 2 | Step: 22800 | Avg. loss: 1.157
Epoch: 2 | Step: 22900 | Avg. loss: 1.153
Epoch: 2 | Step: 23000 | Avg. loss: 1.174
Epoch: 2 | Step: 23100 | Avg. loss: 1.184
Epoch: 2 | Step: 23200 | Avg. loss: 1.163
Epoch: 2 | Step: 23300 | Avg. loss: 1.188
Epoch: 2 | Step: 23400 | Avg. loss: 1.171
Epoch: 2 | Step: 23500 | Avg. loss: 1.133
Epoch: 2 | Step: 23600 | Avg. loss: 1.205
Epoch: 2 | Step: 23700 | Avg. loss: 1.181
Epoch: 2 | Step: 23800 | Avg. loss: 1.194
Epoch: 2 | Step: 23900 | Avg. loss: 1.169
Epoch: 2 | Step: 24000 | Avg. loss: 1.140
Epoch: 2 | Step: 24100 | Avg. loss: 1.147
Epoch: 2 | Step: 24200 | Avg. loss: 1.167
Epoch: 2 | Step: 24300 | Avg. loss: 1.167
Epoch: 2 | Step: 24400 | Avg. loss: 1.199
Epoch: 2 | Step: 24500 | Avg. loss: 1.113
Epoch: 2 | Step: 24600 | Avg. loss: 1.186
Epoch: 2 | Step: 24700 | Avg. loss: 1.140
Epoch: 2 | Step: 24800 | Avg. loss: 1.172
Epoch: 2 | Step: 24900 | Avg. loss: 1.235
Epoch: 2 | Step: 25000 | Avg. loss: 1.204
Epoch: 2 | Step: 25100 | Avg. loss: 1.243
Epoch: 2 | Step: 25200 | Avg. loss: 1.186
Epoch: 2 | Step: 25300 | Avg. loss: 1.213
Epoch: 2 | Step: 25400 | Avg. loss: 1.134
Epoch: 2 | Step: 25500 | Avg. loss: 1.160
Epoch: 2 | Step: 25600 | Avg. loss: 1.130
Epoch: 2 | Step: 25700 | Avg. loss: 1.126
Epoch: 2 | Step: 25800 | Avg. loss: 1.135
Epoch: 2 | Step: 25900 | Avg. loss: 1.132
Epoch: 2 | Step: 26000 | Avg. loss: 1.120
Epoch: 2 | Step: 26100 | Avg. loss: 1.118
Epoch: 2 | Step: 26200 | Avg. loss: 1.128
Epoch: 2 | Step: 26300 | Avg. loss: 1.127
Epoch: 2 | Step: 26400 | Avg. loss: 1.121
Epoch: 2 | Step: 26500 | Avg. loss: 1.096
Epoch: 2 | Step: 26600 | Avg. loss: 1.115
Epoch: 2 | Step: 26700 | Avg. loss: 1.096
Epoch: 2 | Step: 26800 | Avg. loss: 1.090
Epoch: 2 | Step: 26900 | Avg. loss: 1.069
Epoch: 2 | Step: 27000 | Avg. loss: 1.106
Epoch: 2 | Step: 27100 | Avg. loss: 1.106
Epoch: 2 | Step: 27200 | Avg. loss: 1.113
Epoch: 2 | Step: 27300 | Avg. loss: 1.152
Epoch: 2 | Step: 27400 | Avg. loss: 1.081
Epoch: 2 | Step: 27500 | Avg. loss: 1.168
Epoch: 2 | Step: 27600 | Avg. loss: 1.175
Epoch: 2 | Step: 27700 | Avg. loss: 1.145
Epoch: 2 | Step: 27800 | Avg. loss: 1.173
Epoch: 2 | Step: 27900 | Avg. loss: 1.153
Epoch: 2 | Step: 28000 | Avg. loss: 1.093
Epoch: 2 | Step: 28100 | Avg. loss: 1.101
Epoch: 2 | Step: 28200 | Avg. loss: 1.129
Epoch: 2 | Step: 28300 | Avg. loss: 1.134
Epoch: 2 | Step: 28400 | Avg. loss: 1.059
Epoch: 2 | Step: 28500 | Avg. loss: 1.120
Epoch: 2 | Step: 28600 | Avg. loss: 1.104
Epoch: 2 | Step: 28700 | Avg. loss: 1.069
Epoch: 2 | Step: 28800 | Avg. loss: 1.089
Epoch: 2 | Step: 28900 | Avg. loss: 1.076
Epoch: 2 | Step: 29000 | Avg. loss: 1.113
Epoch: 2 | Step: 29100 | Avg. loss: 1.117
Epoch: 2 | Step: 29200 | Avg. loss: 1.150
Epoch: 2 | Step: 29300 | Avg. loss: 1.101
Epoch: 2 | Step: 29400 | Avg. loss: 1.118
Epoch: 2 | Step: 29500 | Avg. loss: 1.105
Epoch: 2 | Step: 29600 | Avg. loss: 1.115
Epoch: 2 | Step: 29700 | Avg. loss: 1.088
Epoch: 2 | Step: 29800 | Avg. loss: 1.103
Epoch: 2 | Step: 29900 | Avg. loss: 1.092
Epoch: 2 | Step: 30000 | Avg. loss: 1.109
Saving model with best test loss of 2.820
Epoch: 2 | Step: 30100 | Avg. loss: 1.091
Epoch: 2 | Step: 30200 | Avg. loss: 1.081
Epoch: 2 | Step: 30300 | Avg. loss: 1.063
Epoch: 2 | Step: 30400 | Avg. loss: 1.101
Epoch: 2 | Step: 30500 | Avg. loss: 1.063
Epoch: 2 | Step: 30600 | Avg. loss: 1.083
Epoch: 2 | Step: 30700 | Avg. loss: 1.082
Epoch: 2 | Step: 30800 | Avg. loss: 1.104
Epoch: 2 | Step: 30900 | Avg. loss: 1.094
Epoch: 2 | Step: 31000 | Avg. loss: 1.096
Epoch: 2 | Step: 31100 | Avg. loss: 1.111
Epoch: 2 | Step: 31200 | Avg. loss: 1.117
Epoch: 2 | Step: 31300 | Avg. loss: 1.119
Epoch: 2 | Step: 31400 | Avg. loss: 1.071
Epoch: 2 | Step: 31500 | Avg. loss: 1.067
Epoch: 2 | Step: 31600 | Avg. loss: 1.075
Epoch: 2 | Step: 31700 | Avg. loss: 1.091
Epoch: 2 | Step: 31800 | Avg. loss: 1.079
Epoch: 2 | Step: 31900 | Avg. loss: 1.092
Epoch: 2 | Step: 32000 | Avg. loss: 1.118
Epoch: 2 | Step: 32100 | Avg. loss: 1.066
Epoch: 2 | Step: 32200 | Avg. loss: 1.034
Epoch: 2 | Step: 32300 | Avg. loss: 1.078
Epoch: 2 | Step: 32400 | Avg. loss: 1.068
Epoch: 2 | Step: 32500 | Avg. loss: 1.046
Epoch: 2 | Step: 32600 | Avg. loss: 1.072
Epoch: 2 | Step: 32700 | Avg. loss: 1.045
Epoch: 2 | Step: 32800 | Avg. loss: 1.083
Epoch: 2 | Step: 32900 | Avg. loss: 1.091
Epoch: 2 | Step: 33000 | Avg. loss: 1.072
Epoch: 2 | Step: 33100 | Avg. loss: 1.042
Epoch: 2 | Step: 33200 | Avg. loss: 1.051
Epoch: 2 | Step: 33300 | Avg. loss: 1.073
Epoch: 2 | Step: 33400 | Avg. loss: 1.090
Epoch: 2 | Step: 33500 | Avg. loss: 1.095
